issue_number,name,cover_date,image_url
525,"No. 3-4, 1979",1979-01-15,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9858098-001.jpg
524,"No. 2, 1979",1979-01-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9858086-001.jpg
523,"No. 1, 1979",1979-01-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9858064-001.jpg
520,"No. 50, 1978",1978-12-11,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9870441-001.jpg
514,"No. 45, 1978",1978-11-06,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9870256-001.jpg
512,"No. 43, 1978",1978-10-23,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9870181-001.jpg
511,"No. 42, 1978",1978-10-16,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9870161-001.jpg
508,"No. 39, 1978",1978-09-25,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9869991-001.jpg
502,"No. 34, 1978",1978-08-21,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9869951-001.jpg
497,"No. 30, 1978",1978-07-24,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9869117-001.jpg
493,"No. 26, 1978",1978-06-26,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9869061-001.jpg
492,"No. 25, 1978",1978-06-19,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9869043-001.jpg
491,"No. 24, 1978",1978-06-12,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9869027-001.jpg
490,"No. 23, 1978",1978-06-05,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9869013-001.jpg
489,"No. 22, 1978",1978-05-29,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9869003-001.jpg
488,"No. 21, 1978",1978-05-22,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9868997-001.jpg
486,"No. 19, 1978",1978-05-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9868979-001.jpg
485,"No. 18, 1978",1978-05-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9868961-001.jpg
483,"No. 16, 1978",1978-04-17,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9868943-001.jpg
481,"No. 15, 1978",1978-04-10,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9868787-001.jpg
480,"No. 14, 1978",1978-04-03,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9868750-001.jpg
477,"No. 11, 1978",1978-03-13,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9868734-001.jpg
476,"No. 10, 1978",1978-03-06,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9868724-001.jpg
475,"No. 9, 1978",1978-02-27,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9868701-001.jpg
474,"No. 8, 1978",1978-02-20,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9868684-001.jpg
473,"No. 7, 1978",1978-02-13,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9868657-001.jpg
472,"No. 5-6, 1978",1978-01-30,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9868589-001.jpg
468,"No. 1, 1978",1978-01-02,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9868552-001.jpg
467,"No. 52, 1977",1977-12-26,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9911725-001.jpg
466,"No. 51, 1977",1977-12-19,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9911710-001.jpg
465,"No. 50, 1977",1977-12-12,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9911678-001.jpg
463,"No. 49, 1977",1977-12-05,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9911551-001.jpg
461,"No. 47, 1977",1977-11-21,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9911460-001.jpg
460,"No. 46, 1977",1977-11-14,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9911146-001.jpg
459,"No. 45, 1977",1977-11-07,https://comicvine.gamespot.com/a/uploads/original/13/136525/6168227-45.jpg
458,"No. 44, 1977",1977-10-31,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9911008-001.jpg
456,"No. 42, 1977",1977-10-17,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9910480-001.jpg
449,"No. 36, 1977",1977-09-05,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9910243-001.jpg
448,"No. 35, 1977",1977-08-29,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9910232-001.jpg
447,"No. 34, 1977",1977-08-22,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9910097-001.jpg
446,"No. 33, 1977",1977-08-15,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9910086-001.jpg
445,"No. 32, 1977",1977-08-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9909852-001.jpg
444,"No. 31, 1977",1977-08-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9909842-001.jpg
443,"No. 30, 1977",1977-07-25,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9909814-001.jpg
441,"No. 28, 1977",1977-07-11,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9909759-001.jpg
440,"No. 27, 1977",1977-07-04,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9909682-001.jpg
438,"No. 25, 1977",1977-06-20,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9909393-001.jpg
436,"No. 23, 1977",1977-06-06,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9908965-001.jpg
435,"No. 22, 1977",1977-05-30,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9908944-001.jpg
434,"No. 21, 1977",1977-05-23,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9908833-001.jpg
433,"No. 20, 1977",1977-05-16,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9908815-001.jpg
432,"No. 19, 1977",1977-05-09,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9908756-001.jpg
431,"No. 18, 1977",1977-05-02,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9908363-001.jpg
422,"No. 10, 1977",1977-03-07,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9906660-001.jpg
421,"No. 9, 1977",1977-02-28,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9906651-001.jpg
413,"No. 1, 1977",1977-01-03,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9905666-001.jpg
414,"No. 2, 1977",1977-01-10,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9905683-001.jpg
416,"No. 3, 1977",1977-01-17,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9905781-001.jpg
417,"No. 4, 1977",1977-01-24,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9906033-001.jpg
412,"No. 52, 1976",1976-12-27,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9947781-001.jpg
411,"No. 51, 1976",1976-12-20,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9947691-001.jpg
410,"No. 50, 1976",1976-12-13,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9947406-001.jpg
408,"No. 48-49, 1976",1976-11-29,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9946709-001.jpg
407,"No. 47, 1976",1976-11-22,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9946369-001.jpg
406,"No. 46, 1976",1976-11-15,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9946355-001.jpg
404,"No. 45, 1976",1976-11-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9945868-001.jpg
403,"No. 44, 1976",1976-11-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9945860-001.jpg
402,"No. 43, 1976",1976-10-25,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9945840-001.jpg
401,"No. 42, 1976",1976-10-18,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9945669-001.jpg
400,"No. 41, 1976",1976-10-11,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9945210-001.jpg
399,"No. 40, 1976",1976-10-04,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9945158-001.jpg
398,"No. 39, 1976",1976-09-27,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9945114-001.jpg
397,"No. 38, 1976",1976-09-20,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9945081-001.jpg
396,"No. 37, 1976",1976-09-13,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9944358-001.jpg
395,"No. 36, 1976",1976-09-06,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9944338-001.jpg
394,"No. 35, 1976",1976-08-30,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9944309-001.jpg
393,"No. 34, 1976",1976-08-23,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9944286-001.jpg
391,"No. 33, 1976",1976-08-16,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9944147-001.jpg
390,"No. 32, 1976",1976-08-09,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9943491-001.jpg
389,"No. 31, 1976",1976-08-02,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9943445-001.jpg
388,"No. 30, 1976",1976-07-26,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9943420-001.jpg
387,"No. 29, 1976",1976-07-19,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9943394-001.jpg
386,"No. 28, 1976",1976-07-12,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9943372-001.jpg
385,"No. 27, 1976",1976-07-05,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9943204-001.jpg
384,"No. 26, 1976",1976-06-28,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9943172-001.jpg
383,"No. 25, 1976",1976-06-21,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9943158-001.jpg
382,"No. 24, 1976",1976-06-14,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9943147-001.jpg
381,"No. 23, 1976",1976-06-07,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9943139-001.jpg
380,"No. 22, 1976",1976-05-31,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9942616-001.jpg
379,"No. 21, 1976",1976-05-24,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9942565-001.jpg
378,"No. 20, 1976",1976-05-17,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9942553-001.jpg
377,"No. 19, 1976",1976-05-10,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9942536-001.jpg
376,"No. 18, 1976",1976-05-03,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9942521-001.jpg
375,"No. 17, 1976",1976-04-26,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9942500-001.jpg
374,"No. 16, 1976",1976-04-19,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9942329-001.jpg
372,"No. 15, 1976",1976-04-12,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9942291-001.jpg
371,"No. 14, 1976",1976-04-05,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9942269-001.jpg
370,"No. 13, 1976",1976-03-29,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9942232-001.jpg
369,"No. 12, 1976",1976-03-22,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9941636-001.jpg
368,"No. 11, 1976",1976-03-15,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9941634-001.jpg
367,"No. 10, 1976",1976-03-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9941625-001.jpg
366,"No. 9, 1976",1976-03-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9941614-001.jpg
365,"No. 8, 1976",1976-02-23,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9941609-001.jpg
364,"No. 7, 1976",1976-02-16,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9941603-001.jpg
363,"No. 5-6, 1976",1976-02-02,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9941286-001.jpg
362,"No. 3-4, 1976",1976-01-19,https://comicvine.gamespot.com/a/uploads/original/13/136525/6151672-3-4.jpg
360,"No. 2, 1976",1976-01-12,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9941248-001.jpg
359,"No. 1, 1976",1976-01-05,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9941218-001.jpg
358,"No. 52, 1975",1975-12-29,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855599-001.jpg
357,"No. 51, 1975",1975-12-22,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855593-001.jpg
356,"No. 50, 1975",1975-12-15,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855574-001.jpg
354,"No. 48, 1975",1975-12-01,https://comicvine.gamespot.com/a/uploads/original/13/136525/5049260-354.jpg
353,"No. 47, 1975",1975-11-24,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855543-001.jpg
352,"No. 46, 1975",1975-11-17,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855536-001.jpg
351,"No. 45, 1975",1975-11-10,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855529-001.jpg
350,"No. 44, 1975",1975-11-03,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855524-001.jpg
349,"No. 43, 1975",1975-10-27,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855505-001.jpg
348,"No. 42, 1975",1975-10-20,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855497-001.jpg
347,"No. 41, 1975",1975-10-13,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855491-001.jpg
346,"No. 40, 1975",1975-10-06,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855487-001.jpg
345,"No. 39, 1975",1975-09-29,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855481-001.jpg
344,"No. 38, 1975",1975-09-22,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855460-001.jpg
343,"No. 37, 1975",1975-09-15,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855343-001.jpg
342,"No. 36, 1975",1975-09-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9855028-001.jpg
341,"No. 35, 1975",1975-09-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854959-001.jpg
340,"No. 34, 1975",1975-08-25,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854936-001.jpg
338,"No. 33, 1975",1975-08-18,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854883-001.jpg
337,"No. 32, 1975",1975-08-11,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854876-001.jpg
336,"No. 31, 1975",1975-08-04,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854867-001.jpg
335,"No. 30, 1975",1975-07-28,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854846-001.jpg
334,"No. 29, 1975",1975-07-21,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854831-001.jpg
333,"No. 28, 1975",1975-07-14,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854818-001.jpg
332,"No. 27, 1975",1975-07-07,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854782-001.jpg
331,"No. 26, 1975",1975-06-30,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854775-001.jpg
330,"No. 25, 1975",1975-06-23,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854770-001.jpg
329,"No. 24, 1975",1975-06-16,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854751-001.jpg
328,"No. 23, 1975",1975-06-09,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854747-001.jpg
327,"No. 22, 1975",1975-06-02,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854742-001.jpg
326,"No. 21, 1975",1975-05-26,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854738-001.jpg
325,"No. 20, 1975",1975-05-19,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854724-001.jpg
324,"No. 19, 1975",1975-05-12,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854710-001.jpg
323,"No. 18, 1975",1975-05-05,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854709-001.jpg
322,"No. 17, 1975",1975-04-28,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854702-001.jpg
321,"No. 16, 1975",1975-04-21,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9854666-001.jpg
319,"No. 15, 1975",1975-04-14,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9853737-001.jpg
318,"No. 14, 1975",1975-04-07,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9853723-001.jpg
317,"No. 13, 1975",1975-03-31,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9853711-001.jpg
316,"No. 12, 1975",1975-03-24,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9853697-001.jpg
315,"No. 11, 1975",1975-03-17,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9853671-001.jpg
314,"No. 10, 1975",1975-03-10,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9853669-001.jpg
313,"No. 9, 1975",1975-03-03,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9853666-001.jpg
312,"No. 8, 1975",1975-02-24,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9853662-001.jpg
311,"No. 7, 1975",1975-02-17,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9853652-001.jpg
310,"No. 5-6, 1975",1975-02-03,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9853646-001.jpg
309,"No. 3-4, 1975",1975-01-20,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9853635-001.jpg
308,"No. 2, 1975",1975-01-13,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9853628-001.jpg
306,"No. 1, 1975",1975-01-06,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9853614-001.jpg
305,"No. 53, 1974",1974-12-30,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9852803-001.jpg
304,"No. 52, 1974",1974-12-23,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9852800-001.jpg
303,"No. 51, 1974",1974-12-16,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9852797-001.jpg
302,"No. 50, 1974",1974-12-09,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9852784-001.jpg
301,"No. 49, 1974",1974-12-02,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9852772-001.jpg
300,"No. 48, 1974",1974-11-25,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9392362-001.jpg
299,"No. 47, 1974",1974-11-18,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9392235-001.jpg
298,"No. 46, 1974",1974-11-11,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9392115-001.jpg
297,"No. 45, 1974",1974-11-04,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9392061-001.jpg
296,"No. 44, 1974",1974-10-28,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9391555-001.jpg
295,"No. 43, 1974",1974-10-21,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9391367-001.jpg
293,"No. 42, 1974",1974-10-14,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9390825-001.jpg
292,"No. 41, 1974",1974-10-07,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9390802-001.jpg
291,"No. 40, 1974",1974-09-30,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9390646--001.jpg
290,"No. 39, 1974",1974-09-23,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9390581-001.jpg
289,"No. 38, 1974",1974-09-16,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9390400-001.jpg
288,"No. 37, 1974",1974-09-09,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9390394-001.jpg
287,"No. 36, 1974",1974-09-02,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9390034-001.jpg
286,"No. 35, 1974",1974-08-26,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9390031-001.jpg
284,"No. 34, 1974",1974-08-19,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9389886-001.jpg
283,"No. 33, 1974",1974-08-12,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9389814-001.jpg
282,"No. 32, 1974",1974-08-05,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9389803-001.jpg
281,"No. 31, 1974",1974-07-29,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9389307--001.jpg
280,"No. 30, 1974",1974-07-22,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9389299-001.jpg
279,"No. 29, 1974",1974-07-15,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9389219-001.jpg
278,"No. 28, 1974",1974-07-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9389205-001.jpg
277,"No. 27, 1974",1974-07-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9388960-001.jpg
276,"No. 26, 1974",1974-06-24,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9388931-001.jpg
275,"No. 25, 1974",1974-06-17,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9365187-001.jpg
274,"No. 24, 1974",1974-06-10,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9364752-001.jpg
273,"No. 23, 1974",1974-06-03,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9364592-001.jpg
272,"No. 22, 1974",1974-05-27,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9364458-001.jpg
271,"No. 21, 1974",1974-05-20,https://comicvine.gamespot.com/a/uploads/original/13/136525/5912902-21.jpg
270,"No. 20, 1974",1974-05-13,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9363789-001.jpg
269,"No. 19, 1974",1974-05-06,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9363774-001.jpg
268,"No. 18, 1974",1974-04-29,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9363517-001.jpg
266,"No. 16, 1974",1974-04-15,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9363016-001.jpg
265,"No. 15, 1974",1974-04-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9362986-001.jpg
264,"No. 14, 1974",1974-04-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9362878-001.jpg
263,"No. 13, 1974",1974-03-25,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9362815-001.jpg
262,"No. 12, 1974",1974-03-18,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9362753-001.jpg
261,"No. 11, 1974",1974-03-11,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9362676-001.jpg
260,"No. 9-10, 1974",1974-02-25,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9361230-001.jpg
258,"No. 6-7, 1974",1974-02-04,https://comicvine.gamespot.com/a/uploads/original/13/136525/5934180-6-7.jpg
257,"No. 4-5, 1974",1974-01-28,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9360729-001.jpg
255,"No. 2, 1974",1974-01-07,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9360381-001.jpg
254,"No. 1, 1974",1974-01-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9359862-001.jpg
252,"No. 52, 1973",1973-12-10,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9359750--001.jpg
251,"No. 51, 1973",1973-12-03,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9359741-001.jpg
250,"No. 50, 1973",1973-11-26,https://comicvine.gamespot.com/a/uploads/original/13/136525/5049420-250.jpg
249,"No. 49, 1973",1973-11-19,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9896754-001.jpg
248,"No. 48, 1973",1973-11-12,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9896762-001.jpg
247,"No. 47, 1973",1973-11-05,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9896765-001.jpg
246,"No. 46, 1973",1973-10-29,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9896772-001.jpg
243,"No. 43, 1973",1973-10-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9896887-001.jpg
242,"No. 42, 1973",1973-10-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9896892-001.jpg
241,"No. 41, 1973",1973-09-24,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9896910-001.jpg
240,"No. 40, 1973",1973-09-17,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9897473-001.jpg
239,"No. 39, 1973",1973-09-10,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9897474-001.jpg
238,"No. 38, 1973",1973-09-03,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9897475-001.jpg
236,"No. 36, 1973",1973-08-20,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9897482-001.jpg
233,"No. 34, 1973",1973-08-06,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9897576-001.jpg
232,"No. 33, 1973",1973-07-30,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9897587-001.jpg
231,"No. 32, 1973",1973-07-23,https://comicvine.gamespot.com/a/uploads/original/13/136525/5049436-232.jpg
230,"No. 31, 1973",1973-07-16,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9897637-001.jpg
229,"No. 30, 1973",1973-07-09,https://comicvine.gamespot.com/a/uploads/original/13/136525/5049439-230.jpg
228,"No. 29, 1973",1973-07-02,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9897653-001.jpg
227,"No. 28, 1973",1973-06-25,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9897658-001.jpg
226,"No. 27, 1973",1973-06-18,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9897662-001.jpg
225,"No. 26, 1973",1973-06-11,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9898143-001.jpg
224,"No. 25, 1973",1973-06-04,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9898152-001.jpg
223,"No. 24, 1973",1973-05-28,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9898154-001.jpg
222,"No. 23, 1973",1973-05-21,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9898155-001.jpg
221,"No. 22, 1973",1973-05-14,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9898163-001.jpg
220,"No. 21, 1973",1973-05-07,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9898309-001.jpg
219,"No. 20, 1973",1973-04-30,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9898340-001.jpg
218,"No. 19, 1973",1973-04-23,https://comicvine.gamespot.com/a/uploads/original/13/136525/6142809-24.jpg
217,"No. 18, 1973",1973-04-16,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9898352-001.jpg
215,"No. 17, 1973",1973-04-09,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9898493-001.jpg
214,"No. 16, 1973",1973-04-02,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9898497-001.jpg
213,"No. 15, 1973",1973-03-26,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9898504-001.jpg
212,"No. 14, 1973",1973-03-19,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9898528-001.jpg
211,"No. 13, 1973",1973-03-12,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9898543-001.jpg
210,"No. 12, 1973",1973-03-05,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9899093-001.jpg
